GlobalID,Lab Status,Detection Date,Submission Date,Latitude,Longitude,Notes,prob_img,risk_prior,risk_prior_log,prob_positive,mistake_prob,has_image,num_images
{AED5EB6F-DB33-4970-AEA0-100840AB6460},Unverified,2020-04-07,2020-04-07,48.006687,-121.982158,"I was in my back yard in Snohomish. A very large insect flew past me, at a distance of about 7 feet. Since it was in the air and moving rapidly I was unable to take a photo. It may not have been one of these wasps, but the size startled me.",0.47106913724735633,0.7656886748703906,0.5685407983457982,0.00044226182837445903,0.9995577381716255,0,0.0
{934B1425-2699-4768-8373-EF66CDBAC631},Unverified,2015-05-03,2020-04-07,46.730802,-117.163984,"Interesting that this comes up now.  About 5 years ago, I was talking to someone on the West side of Holland Library in Pullman.  I believe I saw one of these wasps getting nectar out of vine maple blossoms.  It was VERY large and was bright orange with",0.47106913724735633,1.4528248499432343e-18,1.4528248499432343e-18,0.002192330262866931,0.9978076697371331,0,0.0
{04A51FB3-705E-46B4-B80F-B3A29135B518},Unverified,2020-04-08,2020-04-08,47.941026,-122.235926,"100% caught one in my house last week, Everett, WA. I was shocked at the size, bigest wasp I had ever seen. Threw it outside alive.",0.47106913724735633,0.7275671226572697,0.5467141312780761,0.0023459786544514504,0.9976540213455486,0,0.0
{044EEB7B-71E6-42B4-91BB-32CEC22E9F5B},Unverified,2019-07-28,2020-04-08,47.73284,-122.17959,"The following is a copy of an email that I sent to Dr. Chris Looney (CLooney@agr.wa.gov) on December 21 at 1:45 PM    Hello Dr. Looney,  I saw the article on KOMO about the Asian giant hornet that was found in Blaine. This reminded me of a similar sighti",0.47106913724735633,0.2592388128982753,0.23050742166393828,0.0013118352139432157,0.9986881647860568,0,0.0
{3A1CBF2E-E6F0-4728-A6B6-F57F29BF5B40},Negative ID,2019-07-13,2020-04-08,47.221882,-119.99443,"We weren’t sure what these were, but they are huge and we had never seen anything like them. We saw them in Crescent Bar by the swimming pools.",1.2133779843197672e-07,6.276522467190246e-06,6.276502769905526e-06,0.0001854951439739963,0.999814504856026,1,4.0
{C9587D29-D898-4CE0-8508-E31EF42AD20C},Negative ID,2019-09-12,2020-04-08,47.328,-122.58004,"Hello! This 'wasp' type insect bit my husband and I last Sept.  I grew up in the PNW, am a longtime gardener and have never seen anything like this.  I don't know if this is the hornet that you are referring to but it looks very familiar.  It was huge an",6.944582397734732e-06,0.019049480982125274,0.01887031143470569,5.144439413125418e-05,0.9999485556058687,1,5.0
{47BBB2BB-2996-4BF5-8329-73F28A7E5778},Unverified,2019-04-20,2020-04-08,47.8062,-122.1048,We were at flower world shopping for fruit trees and there was a hornet about three inches large up in the rafters of the far east building next to the fruit trees.  I did not take a photo as I don't usually carry phone with me but there were others ther,0.47106913724735633,0.3672859298314259,0.31282770180341085,0.0001866250652713416,0.9998133749347287,0,0.0
{931A8E3E-9FE2-4271-A386-867C76516779},Negative ID,2019-01-20,2020-04-08,46.491849,-117.085127,"This is the cicada killer, either Sphecius grandis or Sphecius convallis.",0.004212258558982215,3.7291284710229e-20,3.7291284710229e-20,9.574750703966685e-06,0.999990425249296,1,1.0
{CE1A6C29-2394-48A7-A17F-0DFCF709954E},Unverified,2020-04-08,2020-04-08,47.288518,-122.252099,I spotted two hornets on my patio umbrella. I was not able to get a picture of them,0.47106913724735633,0.010951177219292674,0.010891647298858864,0.0005717600068423541,0.9994282399931577,0,0.0
{AA6AE74F-0C8D-473E-9060-30C2CE574D59},Unverified,2020-04-08,2020-04-08,47.62986,-120.68945,Yes I saw a large bee looking bug flying around my Japanese maple yesterday Thought it was a large wasp,0.47106913724735633,0.0031665976763860055,0.0031615945650753183,0.0010375606779269703,0.9989624393220731,0,0.0
{3AA62A75-F0A9-4DA2-B846-16A4325603D0},Unverified,2020-04-07,2020-04-08,47.473632,-122.106425, ,0.47106913724735633,0.03922803913145679,0.03847816746855148,0.002563469638662758,0.9974365303613373,0,0.0
{620598A3-EE9C-4E4C-BAEC-39327473CF01},Unverified,2020-04-03,2020-04-08,47.440059,-122.220459,I didn’t capture a picture but it was absolutely massive. I’ve never seen a bee that large in WA and I’ve lived here for 29 years!,0.47106913724735633,0.03412558611059739,0.03355622529763459,0.0002463683486328406,0.9997536316513672,0,0.0
{0752FE56-5D25-489F-AC37-86E6FB0196AA},Unverified,2019-07-08,2020-04-08,47.530211,-119.492792,Was driving by soap lake and got hit in the head by one.,0.47106913724735633,3.0110633025661788e-06,3.0110587693241723e-06,0.04218646053950083,0.9578135394604992,0,0.0
{1A098A5A-81AA-4721-A8A2-2CC8FD080895},Unverified,2020-04-07,2020-04-08,47.568036,-122.639598,Biggest hornet we have ever seen. Saw two of them,0.47106913724735633,0.09490699006142392,0.09066941907763401,0.0012374570592193449,0.9987625429407807,0,0.0
{D50C4D53-441D-4FFD-93D8-DBB6ED4FADCF},Negative ID,2020-04-06,2020-04-08,48.548358,-122.31711,I saw this trying to start a nest on the eve of my garage door. I hit it 3 times with a broom until it finally left. I have not seen it since then. It was 1 1/2 to 2 inches in length.,0.47106913724735633,6.2999643351014925,1.9878694625398756,0.0615739519517282,0.9384260480482718,0,0.0
{71F72F7D-8270-4544-BC0F-B219CAFA123F},Unverified,2018-08-16,2020-04-08,46.500337,-117.774936,I can’t find a picture but these are definitely non native hornets. I think they’re European hornets. 2018 is the first year I started seeing them. Some bee keepers store hives on our property. I might have a specimen and will send a picture if I fin,0.47106913724735633,9.515120742278226e-17,9.515120742278226e-17,0.0054443262106087294,0.9945556737893912,0,0.0
{AC3FE194-329E-4758-841D-88A6B2692211},Unverified,2020-04-05,2020-04-08,48.731977,-122.691497,No photo.  Was large hornet with orange/yellow head,0.47106913724735633,9.189409462967614,2.3213488929515496,0.28349703306676416,0.7165029669332359,0,0.0
{63BBFFBD-73DB-4CC9-AD84-42AB0FE8DE56},Negative ID,2018-07-20,2020-04-08,46.729429,-120.556863,"I killed this in my back yard a couple years ago. Didn’t think anything of it until I just read your article. Not sure if it’s a Asian giant hornet, but figure I would share.",3.275622029637448e-05,9.878429316505049e-07,9.878424437339975e-07,1.9762290800815917e-05,0.9999802377091992,1,1.0
{F3A14E04-0477-4C40-A87F-88ACC6D13869},Unverified,2020-04-08,2020-04-08,47.513367,-122.389528,Several huge wasps flying around our rooftop deck area. Bigger than usual as we had a nest last year to compare too.,0.47106913724735633,0.06314426742872306,0.0612308073935079,0.000501722161865952,0.999498277838134,0,0.0
{FCE0B369-AC4D-48CF-A318-7EAD391EEE81},Negative ID,2019-08-08,2020-04-09,46.535196,-117.084754,It was the only one located and was put into a pickle jar - the hand holding the jar is an adult females hand,0.003659567008525491,6.214924054478026e-20,6.214924054478026e-20,0.00043029190501202454,0.999569708094988,1,1.0
{816D3E16-A9C7-4721-98E3-98244720AFCD},Unverified,2020-04-09,2020-04-09,46.713962,-117.173186,It was very large and distinctive. I am allergic to bees so my first instinct was to get away not take a picture unfortunately. I have never seen such a large bee.,0.47106913724735633,1.3385630120313274e-18,1.3385630120313274e-18,0.0011365720813343138,0.9988634279186657,0,0.0
{ECAB40CB-30D1-4A69-960F-D1DF0FA08F06},Unverified,2019-08-24,2020-04-09,47.721485,-122.054518,"I think I had two of these in my yard this last summer. I do not recall the exact date or time, just late summer on a weekend getting the yard ready for fall. I couldn't figure out what it was and didn't look like a mud wasp or anything I had seen before",0.47106913724735633,0.21286349592291626,0.1929840893532125,0.0023436380823320087,0.997656361917668,0,0.0
{04A35B46-D137-4428-AB36-AACD8E1FCB7F},Unverified,2020-04-09,2020-04-09,47.749228,-122.338696, ,0.47106913724735633,0.27766707816429476,0.24503581979988454,0.005078479076029852,0.9949215209239701,0,0.0
{ACF693FD-9B22-42F9-9762-AAF8A782FE4A},Unverified,2020-04-09,2020-04-09,47.770075,-122.264719,Over the last 2 Summers I have notice a large hornet nesting in the ground where a garden was located.  They look similar to the Asian Hornet and do not seem aggressive.  These ground nest are next to a home and would prefer to have them erradicated if p,0.47106913724735633,0.2994494742079648,0.26194069339544024,0.00011326806182026406,0.9998867319381798,0,0.0
{B757C1C4-1B6E-4DF2-873B-FE0E670321EB},Unverified,2020-04-09,2020-04-09,47.67887,-122.20664,I saw similar bees to this pictures yesterday when I was outside in my yard.,0.47106913724735633,0.16699421079932655,0.15443139253746702,0.0014718127114237438,0.9985281872885763,0,0.0
{7BCD90C8-1CAE-4214-B4E5-F90A0F759F10},Unverified,2019-06-20,2020-04-09,47.351682,-122.088907,Saw a few flying around my house at separate times. They were huge so I looked them up. . Meant to call last year but got distracted.,0.47106913724735633,0.017562959157047066,0.01741051274177457,0.0014958484069702764,0.9985041515930297,0,0.0
{24787530-CACF-4C09-AD57-32E3B0127F56},Unverified,2020-04-09,2020-04-09,46.612154,-123.95825, ,0.47106913724735633,2.0763755354664196e-06,2.076373379801721e-06,0.00026485688796642164,0.9997351431120336,0,0.0
{D0ACA64D-2369-4D88-954B-F864FFFA649F},Unverified,2020-04-09,2020-04-09,47.665299,-117.42232,A giant wasp landed on my arm while I was walking on mallon street. I quickly brushed it off as it landed but I was massive with a big orange head and I remember thinking I've never seen a bee with such huge orange head.,0.47106913724735633,8.093216735478874e-14,8.093216735478546e-14,0.0023955188501825634,0.9976044811498175,0,0.0
{DA2999E6-B8F3-4BE9-B9E3-CB52F8F1C1DC},Unverified,2019-07-06,2020-04-09,46.940812,-119.963979, ,0.47106913724735633,4.357494806642119e-07,4.357493857254345e-07,0.032468975508567456,0.9675310244914326,0,0.0
{FBAC17E5-3BBE-45B6-ABD8-AE1BF88C632E},Unverified,2018-07-14,2020-04-09,47.822687,-122.343588,THIS DATE IS AN ESTIMATE. IT WAS TWO YEARS AGO DURING THE SUMMER. IT DEVOURED A BEE IN FRONT OF ME WHICH IS WHY I REMEMBER IT. I WAS SHOCKED BUT DIDN'T KNOW WHAT IT WAS? THEN I SAW THIS ON THE NEWS..,0.47106913724735633,0.48900149608582744,0.3981057584601499,0.005364420591565146,0.9946355794084348,0,0.0
{EFB94730-2810-4BBB-A708-66AAA805E857},Negative ID,2020-04-09,2020-04-09,47.005477,-122.919675,i read the article on them about a week ago and noticed these abnormally big looking bees outside my window and made me curious because they were messing around with the small looking hives i have seen before that are usually around houses. i did not not,3.9348158112949825e-08,0.0009009076701400125,0.0009005020963963394,2.326592006080071e-07,0.9999997673407994,1,1.0
{EAED92ED-D462-4BD1-9821-7F42D1055491},Unverified,2019-09-30,2020-04-09,48.66002,-123.396765,"I live on the Saanich Peninsula of Vancouver Island.  Last fall, roughly late September, I saw one of these in my garden and made note of it in my garden diary.  I have lived in the PNW for over 60 years and have never before come across such a remarkabl",0.47106913724735633,5.822545659894489,1.9202326661238742,0.25280767149333,0.74719232850667,0,0.0
{330DF5BF-042A-43C3-97F3-5D5D3A6576A0},Unverified,2019-10-30,2020-04-10,47.241065,-122.269603, ,0.47106913724735633,0.008421015163461726,0.00838575622104227,0.07196481838536763,0.9280351816146324,0,0.0
{28514DE9-92C7-45EB-A399-F9F9B0B280A7},Unverified,2020-04-11,2020-04-11,47.38077,-122.65212,Seen twice last few days,0.47106913724735633,0.02477133254601044,0.02446949750303722,0.0011695985653132999,0.9988304014346867,0,0.0
{DF8041A1-A4C4-40F5-898E-775A7A6E5DB5},Unverified,2020-04-10,2020-04-11,46.521513,-117.012612,Flying past us near our house. Did not find a nest. We have many wild honeybee nests all around us. Last year found a huge pile of honeybees in our pasture dead and dying on the ground. I do have pictures but will have to search for them.,0.47106913724735633,2.201337663305092e-20,2.201337663305092e-20,0.0005628934571438598,0.9994371065428561,0,0.0
{192333AB-76D4-4536-B46F-D38F850C5536},Unverified,2020-04-11,2020-04-11,48.096743,-120.458737,"Had a hive that was starting to do its spring activity.  Yesterday, no bees anywhere.  Still lots of honey in the hive.  Could this be the Wasp?  On the county line Snohimish/Skagit on hwy 530.",0.47106913724735633,0.013341565623311513,0.013253350687394572,0.0010276443656255206,0.9989723556343745,0,0.0
{4AA1D6E7-90B2-44E8-80F1-F0981E70BADC},Unverified,2020-04-08,2020-04-11,47.613333,-122.19203,"I saw the very large hornet ""sniffing"" around one of my potted climbing roses. I live on the 9th floor of an apartment building in Bellevue, WA. We are East facing over the 405 freeway near Bellevue City Hall. It was so large it was rather startling and",0.47106913724735633,0.10927842042710652,0.1037097322487354,6.844369509076501e-05,0.9999315563049093,0,0.0
{4689DDB2-78D7-4219-ADB3-C2A3134A1359},Negative ID,2020-04-12,2020-04-12,48.14981,-123.13306,Was dead on the ground..looked like it had Larvae.  Large park across the street,0.0033821968974479316,1.5595918559220583,0.9398478145005076,7.545436201473343e-05,0.9999245456379853,1,2.0
{D6105319-F8F8-4E29-AC72-64BBCB08833A},Unverified,2020-04-02,2020-04-12,48.291902,-122.521527,"Saw this one who spent the morning either on the dirt or flying under my house, back and fort.   My wife was alarmed and gave me the electric swatted.   I went out and zapped it a few time before it quit moving. I remember seeing a giant stinger and was",0.47106913724735633,3.4938004488094476,1.5026987688630238,0.0053020475520260645,0.994697952447974,0,0.0
